,resultId,value,time,limb,repeat,definition_id,result_key,description,name,unit,repeatable,asymmetry,metric_id
611,6553718,7080.104818022151,55.21,Trial,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Trial_N/m
612,6553718,3530.8191354726055,55.21,Left,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Left_N/m
613,6553718,3549.2856825495455,55.208,Right,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Right_N/m
614,6553718,0.5202891152924892,55.21,Asym,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Asym_N/m
615,6553720,20.673118721152804,55.488,Trial,0,6553720,BODYMASS_RELATIVE_MEAN_TAKEOFF_FORCE,The average force in the concentric phase relative to body mass,Concentric Mean Force / BM,N/kg,False,False,BODYMASS_RELATIVE_MEAN_TAKEOFF_FORCE_Trial_N/kg
616,6553722,23.505121062253107,55.156,Trial,0,6553722,BODYMASS_RELATIVE_ECCENTRIC_PEAK_POWER,Eccentric Peak Power divided by Body Mass,Eccentric Peak Power / BM,W/kg,False,False,BODYMASS_RELATIVE_ECCENTRIC_PEAK_POWER_Trial_W/kg
617,6553724,0.41578242574723673,55.156,Trial,0,6553724,ECC_CON_PEAK_POWER_RATIO,Ratio of Eccentric Peak Power to Concentric Peak Power,Eccentric Peak Power:Concentric Peak Power,,False,False,ECC_CON_PEAK_POWER_RATIO_Trial_
618,6553725,0.5030430908226535,55.358,Trial,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Trial_
619,6553725,0.7629250076029603,55.358,Left,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Left_
620,6553725,0.6462820316712544,55.358,Right,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Right_
621,6553725,-15.288917622216545,55.358,Asym,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Asym_
622,6553726,0.5287169876068878,55.228,Trial,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Trial_
623,6553726,0.4429911844777886,55.228,Left,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Left_
624,6553726,0.4784978190902868,55.228,Right,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Right_
625,6553726,7.420438128642447,55.228,Asym,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Asym_
626,6553727,96.70966536976802,56.082,Trial,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Trial_Ns
627,6553727,46.03470817126248,56.082,Left,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Left_Ns
628,6553727,43.87560311289408,56.082,Right,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Right_Ns
629,6553727,-4.6901677976015375,56.082,Asym,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Asym_Ns
630,6553728,65839.99999991953,56.082,Trial,0,6553728,LANDING_RFD_50,Rate of force development over the first 50ms from landing,Landing RFD 50ms,N/s,False,False,LANDING_RFD_50_Trial_N/s
631,6553730,1.3993754980036177,55.094,Trial,0,6553730,BODYMASS_RELATIVE_ECC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase relative to body mass,Eccentric Deceleration Impulse / BM,Ns/kg,False,False,BODYMASS_RELATIVE_ECC_DECEL_IMPULSE_Trial_Ns/kg
632,6553731,11.848613792594778,55.228,Trial,0,6553731,DISPLACEMENT_AT_TAKEOFF,Displacement of the centre of mass when takeoff occurs,Displacement at Takeoff,cm,False,False,DISPLACEMENT_AT_TAKEOFF_Trial_cm
633,6553732,26.177324033364574,55.228,Trial,0,6553732,BM_REL_FORCE_AT_ZERO_VELOCITY,The combined force at the instant velocity is zero divided by body mass,Force at Zero Velocity / BM,N/kg,False,False,BM_REL_FORCE_AT_ZERO_VELOCITY_Trial_N/kg
634,6553733,53.66879278740693,56.082,Trial,0,6553733,RSI_MODIFIED_IMP_MOM,Jump height (Imp-Mom) / Contraction time,RSI-modified (Imp-Mom),RSI_mod,False,False,RSI_MODIFIED_IMP_MOM_Trial_RSI_mod
635,6553734,5.389967060597393,55.228,Trial,0,6553734,BM_REL_ABS_CON_IMPULSE,Absolute concentric impulse (area under the Fz curve from the transition point at zero velocity) divided by body mass,Concentric Impulse (Abs) / BM,Ns/kg,False,False,BM_REL_ABS_CON_IMPULSE_Trial_Ns/kg
